Date,Open,High,Low,Close,Volume,Label,News
2013-07-11,243.88,238.49,243.88,238.45,86800,1,0.591324201
2013-07-12,242.72,243.28,243.33,241.74,78600,0,0.544323484
2013-07-15,243.43,242.75,243.77,239.51,74200,1,0.53125
2013-07-16,242.02,243.4,243.52,241.06,58900,0,0.493449782
2013-07-17,244.82,242.64,245.87,240.42,95000,1,0.578454333
2013-07-18,242.92,244.09,244.41,242.25,72800,0,0.445812808
2013-07-19,242.03,243.51,243.66,240.63,72200,1,0.595419847
2013-07-22,243.18,243.32,245.27,242.18,81300,1,0.562945368
2013-07-23,246.63,244.62,246.76,243.86,81500,1,0.6
2013-07-24,247.84,246.61,248.17,246.16,72100,1,0.541666667
2013-07-25,247.71,247.11,248.29,246.74,76300,0,0.476851852
2013-07-26,247.8,248.04,248.68,246.6,98200,0,0.522834646
2013-07-29,246.53,247.4,248.22,246.37,118400,1,0.597752809
2013-07-30,248.78,246.78,248.81,246.47,98400,1,0.562363239
2013-07-31,247.99,248.37,249.03,247.74,89600,0,0.571721311
2013-08-01,248.89,248.33,249.62,246.94,91500,1,0.534042553
2013-08-02,249.33,251.03,251.65,249.05,98100,0,0.564896755
2013-08-05,248.25,248.92,249.66,248.21,62200,0,0.488038278
2013-08-06,246.8,247.85,247.94,245.37,106200,0,0.567058824
2013-08-07,242.75,244.73,245.11,242.75,103300,1,0.582568807
2013-08-08,243.39,243.52,245.11,242.77,116500,0,0.521348315
2013-08-09,243.13,243.51,244.43,242.42,91800,1,0.614107884
2013-08-12,243.78,242.79,245.19,242.74,92400,1,0.60911271
2013-08-13,248.2,245.08,248.21,244.68,115600,1,0.569343066
2013-08-14,249.82,248.2,250.04,247.69,83700,0,0.466666667
2013-08-16,249.23,247.12,250.36,246.76,73700,1,0.519178082
2013-08-19,248.89,248.76,249.04,247.68,90600,0,0.692307692
2013-08-20,245.13,247.97,249.89,244.82,89300,0,0.721040189
2013-08-21,242.49,245.48,246.15,242.11,102100,0,0.660907127
2013-08-22,240.37,239.93,241.63,239.01,116900,1,0.575406032
2013-08-23,243.37,242.17,244.25,241.05,88200,1,0.60960961
2013-08-26,245.71,244.21,246.13,244.16,78600,1,0.459854015
2013-08-27,245.71,245.13,247.21,244.87,89000,0,0.550228311
2013-08-28,245.67,242.7,245.78,242.54,70600,1,0.599099099
2013-08-29,248.86,246.69,250.02,246.62,75500,1,0.601626016
2013-08-30,251.74,250.52,251.74,249.36,68600,1,0.501322751
2013-09-02,251.13,251.65,252.51,250.84,55600,1,0.556372549
2013-09-03,252.05,252.43,253.37,251.49,73500,0,0.563876652
2013-09-04,252.15,251.4,252.99,250.4,69800,1,0.526682135
2013-09-05,254.62,253.68,255.12,252.79,76500,1,0.573200993
2013-09-06,255.25,255.01,256.24,254.19,82300,1,0.591352859
2013-09-09,258.12,256.48,258.12,256.27,76000,1,0.666666667
2013-09-10,261.2,258.62,261.2,258.53,89500,1,0.627853881
2013-09-11,262.38,261.38,262.38,260.13,86100,1,0.713554987
2013-09-12,262.32,262.4,264.27,261.1,98800,0,0.6875
2013-09-13,260.83,260.99,262.38,260.52,77900,1,0.52957359
2013-09-16,263.86,263.4,264.38,262.53,74900,0,0.50921659
2013-09-17,262.56,263.19,263.39,261.06,71000,0,0.624017155
2013-09-23,263.02,261.64,263.92,260.76,80400,0,0.527839644
2013-09-24,262.83,261.85,263.43,260.42,108500,0,0.611111111
2013-09-25,261.45,262.42,262.76,260.23,104100,1,0.580168776
2013-09-26,262.68,260.59,262.68,260.47,81500,1,0.585308057
2013-09-27,262.94,263.34,263.65,262.66,91100,0,0.548941799
2013-09-30,260.91,261.56,262.3,260.55,65500,0,0.539112051
2013-10-01,261.48,261.08,263.29,260.55,70900,1,0.551648352
2013-10-02,261.87,263.42,263.57,261.66,73500,0,0.444751381
2013-10-04,261.78,262.27,263.04,260.25,74100,1,0.426153846
2013-10-07,261.85,261.93,262.76,261.38,64700,0,0.535874439
2013-10-08,263.14,260.95,263.15,260.09,73800,1,0.553398058
2013-10-10,262.9,262.83,264.16,262.39,73000,1,0.557017544
2013-10-11,266.35,265.19,266.81,264.41,91600,1,0.479638009
2013-10-14,265.81,266.52,266.77,265.81,69300,1,0.518518519
2013-10-15,269.02,267.87,269.53,267.87,68300,1,0.546485261
2013-10-16,268.25,268.92,270.3,268.19,73500,1,0.603938731
2013-10-17,269.59,270.6,270.76,268.9,93600,1,0.643478261
2013-10-18,271.24,270.51,271.25,269.7,73400,1,0.629850746
2013-10-21,271.22,271.55,272.56,270.56,62400,0,0.609375
2013-10-22,271.11,270.75,271.13,269.71,84100,0,0.705069124
2013-10-23,268.03,271.96,272.06,268,105400,0,0.471816284
2013-10-24,269.36,267.85,269.36,266.75,59100,0,0.5475
2013-10-25,267.51,269.42,269.42,266.01,66300,1,0.554035568
2013-10-28,269.74,267.96,269.77,267.21,70600,1,0.553191489
2013-10-29,270.28,269.5,270.6,268.5,64000,1,0.577083333
2013-10-30,271.44,270.72,271.44,269.13,58600,0,0.651291513
2013-10-31,266.91,270.13,270.81,266.88,66800,1,0.683333333
2013-11-01,268.63,268.06,268.83,267.23,53900,0,0.619310345
2013-11-04,266.59,267.88,268.01,266.2,57500,0,0.518518519
2013-11-05,264.96,266.98,267.3,264.37,61000,0,0.503614458
2013-11-06,264.62,265.16,266.19,264.31,58300,0,0.593350384
2013-11-07,263.34,264.71,265.12,262.71,59100,0,0.595604396
2013-11-08,260.53,260.97,262.58,260.53,64700,0,0.60952381
2013-11-11,260.15,262.14,262.14,259.49,54800,1,0.570652174
2013-11-12,262.81,261.21,263.57,261.13,58700,0,0.573459716
2013-11-13,258.04,262.42,262.45,258.04,59200,1,0.460620525
2013-11-14,258.44,260.53,260.79,258.11,68200,1,0.522421525
2013-11-15,264.2,260.48,264.33,260.47,70100,1,0.513868613
2013-11-18,265.03,265.38,265.96,264.65,58600,1,0.597964377
2013-11-19,267.81,264.84,268.37,264.68,76800,1,0.615034169
2013-11-20,265.62,267.23,267.43,264.69,85700,0,0.57442348
2013-11-21,262.2,265.06,265.06,260.97,58300,1,0.606741573
2013-11-22,263.86,263.4,264.65,261.89,56900,1,0.80420712
2013-11-25,265.21,265.85,267.45,265.2,56700,0,0.806122449
2013-11-26,266.26,264.02,266.26,262.78,54000,1,0.536340852
2013-11-27,267.15,265.28,267.15,264.5,84400,1,0.48463357
2013-11-28,269.7,268.8,270.07,268.42,62900,1,0.596658711
2013-11-29,269.57,269.61,270.36,268.68,54300,0,0.558197747
2013-12-02,267.58,270.48,270.84,267.35,57600,0,0.58778626
2013-12-03,264.84,266.64,267.33,264.79,61900,0,0.64091858
2013-12-04,261.48,263.39,264.53,261.48,54600,0,0.485169492
2013-12-05,261.1,262.5,262.6,259.21,51600,1,0.49725777
2013-12-06,260.71,261.04,262.17,260.54,52700,1,0.474099099
2013-12-09,263.7,263.52,264.14,263.24,52000,0,0.494623656
2013-12-10,262.68,263.55,263.75,262.24,56600,0,0.487666034
2013-12-11,260.55,261.74,263.67,259.78,59200,0,0.493449782
2013-12-12,259.05,258.95,259.46,257.7,93700,0,0.555314534
2013-12-13,258.04,258.29,258.49,256.08,61100,1,0.593947037
2013-12-16,257.9,257.7,259.07,257,46700,1,0.524896266
2013-12-17,258.72,260.27,260.67,258.18,78900,1,0.566315789
2013-12-18,259.98,259.62,261.24,258.74,56700,1,0.537109375
2013-12-19,260.2,263.16,263.21,259.46,58300,1,0.559748428
2013-12-20,261.27,259.85,261.55,259.78,55300,1,0.588235294
2013-12-23,263.24,262.78,263.89,262.14,59300,1,0.531034483
2013-12-24,263.58,263.72,264.54,262.79,62800,1,0.522988506
2013-12-26,263.15,263.85,264.63,262.82,52400,0,0.395626243
2013-12-27,263.32,262.47,263.79,261.54,56600,1,0.410579345
2013-12-30,264.24,263.55,264.24,262.53,55600,0,0.4784689
2013-12-31,264.24,263.55,264.24,262.53,55600,0,0.393081761
2014-01-02,257.64,264.35,264.51,257.63,64000,0,0.425485961
2014-01-03,254.48,257.05,257.29,253.18,62300,1,0.457746479
2014-01-06,255.41,254.7,256.67,254.11,59000,1,0.360946746
2014-01-07,255.98,254.53,257.02,254.41,60900,1,0.377142857
2014-01-08,255.76,256.85,257.06,254.63,66000,0,0.489151874
2014-01-09,253.63,256.26,256.65,253.63,77900,0,0.526220615
2014-01-10,252.48,254.05,255.14,251.59,78900,1,0.517241379
2014-01-13,254.08,253.83,254.84,253.16,54400,0,0.617586912
2014-01-14,253.97,253.3,256.27,252.75,60000,1,0.496031746
2014-01-15,254.73,255.52,255.65,253.82,64600,1,0.451476793
2014-01-16,255.36,255.43,256.52,255.11,57600,0,0.510638298
2014-01-17,253.46,255.54,256.13,253.37,58400,0,0.57718894
2014-01-20,254.81,253.66,255.06,252,47200,1,0.622276029
2014-01-21,256.34,255.03,256.65,254.29,56900,1,0.53038674
2014-01-22,257.08,255.73,257.08,255.53,61700,0,0.410821643
2014-01-23,253.74,256.72,256.75,253.72,61000,0,0.463855422
2014-01-24,252.89,252.93,253.83,250.58,68900,0,0.578354002
2014-01-27,248.95,248.22,250.18,247.43,74500,1,0.589915966
2014-01-28,249.91,248.48,250.23,248.16,79200,1,0.582255083
2014-01-29,252.89,251.11,253.31,250.98,75400,0,0.612696148
2014-02-03,250.01,251.37,251.76,249.7,71700,0,0.606786427
2014-02-04,245.3,246.56,247.04,245.1,81400,1,0.571428571
2014-02-05,246.04,246.79,247.44,245.5,74700,1,0.44092827
2014-02-06,248.56,246.92,249.04,246.85,69900,1,0.48427673
2014-02-07,250.51,250.69,250.69,248.94,83400,1,0.535097814
2014-02-10,250.47,251.2,251.26,249.39,62500,1,0.519187359
2014-02-11,251.87,250.59,252.39,250.06,67000,1,0.624266145
2014-02-12,252.31,253.29,253.29,252.07,71900,0,0.614155251
2014-02-13,250.97,252.37,253.61,250.49,56600,1,0.683406114
2014-02-14,252.74,251.38,253.83,251.35,61500,1,0.598540146
2014-02-17,253.64,254.33,254.98,253.17,62200,0,0.525641026
2014-02-18,253.66,253.69,254.3,252.07,48300,0,0.516736402
2014-02-19,252.92,253.35,253.35,251.39,54400,0,0.579439252
2014-02-20,250.95,251.34,252.57,250.65,63200,1,0.547126437
2014-02-21,255.22,253.63,255.22,253.34,67000,0,0.408544726
2014-02-24,254.01,255.25,255.82,253.21,48100,1,0.397674419
2014-02-25,256.24,255.27,256.29,254.85,71600,1,0.35610766
2014-02-26,257.31,256.13,257.8,255.03,62700,1,0.430641822
2014-02-27,258.28,257.06,258.62,256.42,66700,1,0.457330416
2014-02-28,258.41,257.98,258.74,257.35,97700,0,0.49497992
2014-03-03,256.29,256.55,256.86,254.71,58200,0,0.414590747
2014-03-04,254.78,254.9,256.22,254.52,51500,1,0.609259259
2014-03-05,257.3,257.52,258.23,257.23,65300,0,0.600767754
2014-03-06,257.63,257.66,257.73,256.68,58200,0,0.562130178
2014-03-07,257.35,258.21,258.76,256.46,63400,0,0.569536424
2014-03-10,254.48,256.19,256.23,254.1,56800,0,0.457489879
2014-03-11,255.49,254.88,255.5,253.8,61900,0,0.471624266
2014-03-12,251.11,254.52,254.75,250.75,75900,1,0.446846847
2014-03-13,251.09,252.14,252.96,250.97,76600,0,0.439163498
2014-03-14,249.02,248.56,250.12,248.2,69000,1,0.579933848
2014-03-17,250.15,249.12,250.26,248.86,59000,1,0.573896353
2014-03-18,251.87,252.05,252.75,250.59,60800,1,0.584051724
2014-03-19,251.32,252.81,252.99,251.07,63900,0,0.615226337
2014-03-20,248.68,250.88,251,248.68,62100,1,0.604166667
2014-03-21,250.68,250.17,250.81,249.76,63800,1,0.574496644
2014-03-24,252.31,250.89,252.84,250.87,60200,1,0.521186441
2014-03-25,251.56,251.6,252.31,250.88,66600,1,0.529209622
2014-03-26,255.08,253.55,255.4,253.36,70200,1,0.563218391
2014-03-27,257.26,254.83,257.49,254.76,66700,1,0.575757576
2014-03-28,257.44,256.37,258.07,255.96,54700,1,0.592539455
2014-03-31,258.11,258.54,258.71,256.3,70000,1,0.487654321
2014-04-01,258.95,257.88,259.01,256.78,65100,1,0.557729941
2014-04-02,259.7,260.14,260.34,259.33,68600,0,0.462765957
2014-04-03,259.34,259.99,261.49,259.07,69400,0,0.425
2014-04-04,259.47,259.21,260.35,258.98,60400,0,0.630215827
2014-04-07,259.89,259.03,260.09,258.16,55800,0,0.530952381
2014-04-08,260.47,258.15,260.85,258.15,60600,1,0.483122363
2014-04-09,261.21,261.18,261.55,260.31,88100,1,0.401234568
2014-04-10,262.41,262.4,262.57,260.62,69200,0,0.386694387
2014-04-11,260.53,259.1,260.53,259.08,59800,1,0.478368356
2014-04-14,260.51,260.02,261.21,259.92,51700,0,0.518450185
2014-04-15,259.74,262.22,262.29,259.46,59500,0,0.493801653
2014-04-16,259.83,260.03,260.44,258.96,54100,0,0.392749245
2014-04-17,259.66,260.96,261.08,258.63,54300,1,0.454794521
2014-04-18,261.52,260.65,261.69,260.6,48500,0,0.485981308
2014-04-21,260.9,261.77,261.87,260.06,41400,0,0.467065868
2014-04-22,261.55,261.17,261.66,259.83,61000,1,0.362467866
2014-04-23,261.2,262.37,262.87,260.93,76500,0,0.37994723
2014-04-24,261.08,262.09,262.22,260.39,67300,0,0.384615385
2014-04-25,257.42,260.83,260.86,257.42,61300,0,0.475146199
2014-04-28,256.8,256.95,257.97,256.8,56100,0,0.593123209
2014-04-29,255.8,257.52,257.74,255.16,53800,0,0.441588785
2014-04-30,255.33,257.16,257.29,254.28,65900,1,0.508264463
2014-05-02,255.07,256.08,256.49,254.79,54100,0,0.529641186
2014-05-07,252.35,255.83,255.88,252.35,60500,0,0.593908629
2014-05-08,253.84,253.31,253.85,251.72,59400,1,0.565110565
2014-05-09,254.31,254.2,254.8,253.45,49600,0,0.628659476
2014-05-12,255.8,254.23,256.11,253.44,58400,1,0.645502646
2014-05-13,258.4,256.99,259.27,256.58,60700,1,0.68159204
2014-05-14,262.43,259.63,262.43,259.57,57200,1,0.411609499
2014-05-15,262.4,261.98,263.17,261.82,60100,0,0.480088496
2014-05-16,262.97,261.45,262.97,260.64,57400,1,0.658839779
2014-05-19,263.42,262.88,263.5,261.25,66100,1,0.602777778
2014-05-20,263.04,262.97,263.38,262.07,59700,0,0.604166667
2014-05-21,262.4,261.9,263.58,261.56,53800,1,0.595800525
2014-05-22,263.33,263.41,264.5,262.8,66900,0,0.625498008
2014-05-23,263.42,262.8,263.63,262.59,53400,0,0.709208401
